Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),,sub(pm10),sub(pm2.5),so2(sub),sub(no2),(sub)nh3,check(pm10),check(pm2.5),check(s02),check(no2),check(nh3),AQI
06-07-2022,9.56,21.58,13.72,6.6,20.32,2.05,4.72,0.4,15.71,0.03,,0.75,1.13,26.28,98.6,1.36,228.77,,,,22,16,6,8,1,1,1,1,1,1,22
07-07-2022,7.92,28.42,12.98,5.68,18.66,1.75,5.28,0.38,17.09,0.03,,0.83,0.95,25.88,99.4,0.64,252.93,,,,28,13,7,7,0,1,1,1,1,1,28
08-07-2022,9.31,44.13,13.53,4.88,18.41,1.88,4.58,0.38,12.63,0.01,,0.86,0.98,43.71,97.87,26.89,204.01,,,,44,16,6,6,0,1,1,1,1,1,44
09-07-2022,7.23,41.69,14.63,5.43,20.06,1.91,4.11,0.38,12.7,0.01,,0.65,0.95,44.43,98.73,32.52,202.68,,,,42,12,5,7,0,1,1,1,1,1,42
10-07-2022,7.98,35.95,12.74,4.59,17.33,2.22,5.6,0.36,17.85,0.02,,0.61,1.28,44.5,99.35,29.64,211.32,,996.63,,36,13,7,6,1,1,1,1,1,1,36
11-07-2022,8.94,37.15,12.21,5.58,17.78,2.26,5.33,0.36,19.09,0.03,,0.56,1.01,45.22,99.58,38.58,218.27,,997.96,,37,15,7,7,1,1,1,1,1,1,37
12-07-2022,7.19,29,11.22,5.56,16.78,2.27,4.36,0.38,18.82,0.01,,0.88,1.03,44.09,99.27,36.92,216.74,,998.16,,29,12,5,7,1,1,1,1,1,1,29
13-07-2022,6.7,32.05,9.92,6.08,16,2.09,5.41,0.38,20.46,0.02,,0.85,1.19,31.69,99.68,25.95,206.15,,997.62,,32,11,7,8,1,1,1,1,1,1,32
14-07-2022,7,29.64,10.07,6.81,16.88,2.13,5.12,0.37,24.14,0.01,,0.97,1.25,21.48,99.89,7.74,214.64,,996.51,,30,12,6,9,1,1,1,1,1,1,30
15-07-2022,11.23,44.5,10.92,6.08,17,1.67,4.73,0.39,21.75,0.01,,1.06,1.4,24.7,97.43,0.91,201.63,,997.63,,45,19,6,8,0,1,1,1,1,1,45
16-07-2022,10.68,36.06,12.53,6.45,18.98,1.56,3.66,0.4,21.72,0.02,,0.73,1.1,25.34,98.37,0.82,211.3,,997.88,,36,18,5,8,0,1,1,1,1,1,36
17-07-2022,8.78,34.39,12.49,3.7,16.19,1.75,3.37,0.36,14.34,0.01,,0.72,1.27,25.13,92.31,0.72,215.55,,,,34,15,4,5,0,1,1,1,1,1,34
18-07-2022,8.8,35.37,12.44,5.86,18.3,1.85,3.66,0.4,12.9,0.02,,0.76,1.21,24.86,97.51,0.54,228.28,,,,35,15,5,7,0,1,1,1,1,1,35
19-07-2022,10.93,42.98,13.17,4.85,18.03,1.79,2.89,0.39,14.58,0.01,,0.75,1.51,25.27,94.76,0.63,231.8,,,,43,18,4,6,0,1,1,1,1,1,43
20-07-2022,8.72,33.02,10.85,4.35,15.2,2.28,2.95,0.4,14.13,0,,0.94,1.14,27.88,96.16,0.57,230.43,,,,33,15,4,5,1,1,1,1,1,1,33
21-07-2022,7.5,24.8,13.54,4.46,17.99,1.66,3.51,0.42,8.73,0.02,,0.71,1.16,29.81,96.15,1.14,185.48,,,,25,13,4,6,0,1,1,1,1,1,25
22-07-2022,10.14,45.03,8.62,7.26,15.88,1.93,5.59,0.43,11.96,0.02,,0.96,1.2,31.76,88.67,11.16,132.96,,,,45,17,7,9,0,1,1,1,1,1,45
23-07-2022,8.81,38.32,12.67,4.85,17.52,1.98,4.41,0.38,13.58,0.02,,0.94,1.24,31.52,94.57,14.88,188.85,,,,38,15,6,6,0,1,1,1,1,1,38
24-07-2022,7.28,32.58,11.98,4.41,16.38,1.91,4.07,0.39,14.51,0.01,,0.9,1.06,31.89,97.06,20.38,190.66,,,,33,12,5,6,0,1,1,1,1,1,33
25-07-2022,9.16,34.65,12.29,4.82,17.11,1.7,3.88,0.38,12.93,0.02,,0.76,1.19,32.85,92.16,31.53,194.02,,,,35,15,5,6,0,1,1,1,1,1,35
26-07-2022,8.4,31.37,11.31,3.58,14.82,1.97,4.9,0.38,12.99,0.03,,0.93,1.63,33.04,92.17,35.06,185.43,,,,31,14,6,4,0,1,1,1,1,1,31
27-07-2022,1.58,19.82,15.84,4.25,20.09,2.5,3.67,0.33,13.25,0,,0.89,1.59,32.46,99.24,38.44,189.39,,,,20,3,5,5,1,1,1,1,1,1,20
28-07-2022,,32.88,15.72,2.88,18.28,2.43,2.68,0.22,13.02,0.01,,0.95,0.98,33.43,91.6,38.14,170.23,,,,33,0,3,4,1,1,0,1,1,1,33
29-07-2022,,33.34,13.97,2.7,15.62,1.92,3.02,0.22,8.23,0.02,,0.62,1.16,33.89,92,38.6,184.42,,,,33,0,4,3,0,1,0,1,1,1,33
30-07-2022,,28.46,15.67,3.2,17.29,3.2,5.48,0.19,9.11,0.02,,0.93,1.01,33.93,92.56,38.38,172.76,,,,28,0,7,4,1,1,0,1,1,1,28
31-07-2022,,30.96,16.32,2.33,18.1,3,3.3,0.17,12.81,0.01,,1.06,1.26,34.47,88.53,38.03,158.11,,,,31,0,4,3,1,1,0,1,1,1,31
01-08-2022,,29.23,14.92,2.88,16.9,3.04,3.91,0.18,8.09,0.02,,0.67,1,34.27,92.01,38.58,174.44,,,,29,0,5,4,1,1,0,1,1,1,29
02-08-2022,,33.87,14.66,0.24,9.09,2.38,6.19,0.21,8.35,0,,0.64,1.06,34.68,90.49,38.4,178.14,,,,34,0,8,0,1,1,0,1,1,1,34
03-08-2022,,26.86,19.92,1.64,16.42,25.13,7.22,0.25,6.36,0,,0.8,1.48,31.47,95.46,38.7,204.69,,,,27,0,9,2,6,1,0,1,1,1,27
04-08-2022,,22.76,18.76,2.25,20.69,12.12,5.44,0.25,8.04,0.03,,0.93,1.21,29.24,96.52,38.57,185.76,,,,23,0,7,3,3,1,0,1,1,1,23
05-08-2022,,20.97,18.83,3.42,21.71,7.67,5.46,0.33,8.11,0.03,,0.94,1.08,28.59,94.84,38.67,194.29,,,,21,0,7,4,2,1,0,1,1,1,21
06-08-2022,,19.15,19.88,4.42,24.24,5.65,6.21,0.33,8.35,0.02,,0.81,1.45,27.93,95.74,38.69,177.1,,,,19,0,8,6,1,1,0,1,1,1,19
07-08-2022,,25.18,25.2,3.35,28.35,4.33,3.69,0.41,6.2,0.03,,1.01,0.95,27.85,96.4,38.66,195.36,,,,25,0,5,4,1,1,0,1,1,1,25
08-08-2022,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Atleast 3 inputs*
09-08-2022,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Atleast 3 inputs*
10-08-2022,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Atleast 3 inputs*
11-08-2022,,47.16,7.9,7.31,15.2,4.52,6.97,0.22,14.88,0.03,,0.9,1.19,27.5,94.52,38.68,228.5,,,,47,0,9,9,1,1,0,1,1,1,47
12-08-2022,,30.94,13.1,5.22,18.32,3.72,4.21,0.22,15.32,0.02,,0.81,1.11,26.82,97.32,38.95,211.75,,,,31,0,5,7,1,1,0,1,1,1,31
13-08-2022,,30.77,13.98,4.95,18.92,3.23,4.31,0.23,14.1,0.05,,0.83,1.31,27.43,95.41,38.85,200.47,,,,31,0,5,6,1,1,0,1,1,1,31
14-08-2022,,29.75,17.16,3.71,20.85,3.24,3.68,0.22,14.3,0.02,,0.75,1.03,28.07,94.65,38.85,197.48,,,,30,0,5,5,1,1,0,1,1,1,30
15-08-2022,,28.91,18.73,3.28,21.86,3.18,3.69,0.23,12.74,0.01,,0.86,1.02,28.2,96.9,38.91,197.57,,,,29,0,5,4,1,1,0,1,1,1,29
16-08-2022,,21.43,17,4.36,21.35,2.89,3.62,0.25,13.5,0.01,,0.97,1.18,27.77,98.9,38.62,201.84,,,,21,0,5,5,1,1,0,1,1,1,21
17-08-2022,,26.21,14.56,4.17,18.72,3.32,3.03,0.24,14.62,0.01,,0.72,1.02,28.28,97.3,38.74,166.67,,,,26,0,4,5,1,1,0,1,1,1,26
18-08-2022,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Atleast 3 inputs*
19-08-2022,8.51,28.66,19.69,3.45,23.11,3.54,3.71,0.26,12.67,0.01,,0.73,1.39,28.86,94.08,38.85,192.38,,,,29,14,5,4,1,1,1,1,1,1,29
20-08-2022,8.72,23.4,24.64,2.87,26.36,4.09,3.99,0.28,11.06,0.02,,0.87,1.13,28.46,96.94,38.72,189.35,,1005.15,,23,15,5,4,1,1,1,1,1,1,23
21-08-2022,8.86,28.44,22.86,2.66,24.71,3.39,3.83,0.26,12.62,0.03,,0.81,1.15,28.95,93.59,38.69,184.68,,1004.31,,28,15,5,3,1,1,1,1,1,1,28
22-08-2022,8.9,28.56,21.93,4.48,25.69,3.34,4.12,0.26,12.57,0.03,,0.81,1.06,28.72,96.27,38.67,195.57,,1001.56,,29,15,5,6,1,1,1,1,1,1,29
23-08-2022,8.98,27.69,17.04,5.08,21.66,2.95,4.17,0.27,13.32,0.01,,0.8,1.19,28.89,94.77,38.66,184.4,1.52,1003.23,,28,15,5,6,1,1,1,1,1,1,28
24-08-2022,7.87,27.8,17.78,4.29,22.02,1.99,3.83,0.28,11.93,0.01,,0.8,1,28.86,95.91,38.72,186.35,30.26,1005.19,,28,13,5,5,0,1,1,1,1,1,28
25-08-2022,8.85,26.79,19.22,4.89,22.96,1.73,3.81,0.3,11.4,0.03,,0.88,1.27,29.18,92.48,38.57,175.51,,1005.16,,27,15,5,6,0,1,1,1,1,1,27
26-08-2022,8.42,29.11,24.44,1.86,25.3,1.67,2.92,0.31,8.8,0.01,,0.57,1.09,28.98,93.94,38.28,180.27,0.58,1005.28,,29,14,4,2,0,1,1,1,1,1,29
27-08-2022,,42.87,25.02,3.21,26.94,1.02,1.95,0.32,11.75,0.01,,0.65,1.03,29.08,90,38.23,159.73,,1005.28,,43,0,2,4,0,1,0,1,1,1,43
28-08-2022,,35.15,24.74,2.68,25.71,1.47,2.23,0.3,10.8,0.01,,0.77,1.24,29.06,90.84,38.16,172.02,8.06,1005.52,,35,0,3,3,0,1,0,1,1,1,35
29-08-2022,,33.58,24.98,3.14,24.9,1.93,1.22,0.32,8.72,0.01,,0.8,1.18,29.02,93.11,38.28,172.57,,,,34,0,2,4,0,1,0,1,1,1,34
30-08-2022,,45.7,18.23,3.38,20.17,2.13,1.4,0.34,11.15,0.03,,0.64,1.1,29.39,91.05,38.12,169,7.13,,,46,0,2,4,1,1,0,1,1,1,46
31-08-2022,,52.43,14.39,3.92,17.83,2.63,1.98,0.36,14.09,0.01,,0.78,1.03,29.85,92.63,38.26,162.44,3.91,,,52,0,2,5,1,1,0,1,1,1,52
01-09-2022,,23.69,13.99,3.96,17.77,2.04,1.53,0.32,17.94,0.01,,0.81,1.11,29.5,91.61,37.85,171.24,,1004.3,,24,0,2,5,1,1,0,1,1,1,24
02-09-2022,19.71,32.31,11.95,4,15.61,2.44,4.59,0.35,15.91,0.02,,0.88,1.1,29.93,91.31,38.09,152.85,,1004.97,,32,33,6,5,1,1,1,1,1,1,33
03-09-2022,23.32,36.4,18.71,4.9,23.53,3.06,3.64,0.4,16.84,0.02,,0.77,1.1,30.04,91.8,38.47,188.64,1025.36,,,36,39,5,6,1,1,1,1,1,1,39
04-09-2022,16.57,26.28,19.24,3.35,22.37,3.03,3.67,0.37,9.89,0.01,,0.84,1.22,29.48,98.51,38.78,183.45,1264.05,,,26,28,5,4,1,1,1,1,1,1,28
05-09-2022,10.33,23.78,20.37,2.25,21.82,2.3,3.27,0.32,8.61,0.02,,0.73,0.91,29.71,92.78,38.32,166.72,1266.29,,,24,17,4,3,1,1,1,1,1,1,24
06-09-2022,9.38,21.63,18.87,2.39,20.43,2.22,2.35,0.31,8.24,0,,0.88,1.15,29.51,92.88,38.18,167.79,1266.29,1004.27,,22,16,3,3,1,1,1,1,1,1,22
07-09-2022,20.89,40.19,19.92,7.03,24.33,2.26,3.01,0.39,14.41,0.02,,0.87,1.03,29.9,93.02,38.29,170.67,1266.29,,,40,35,4,9,1,1,1,1,1,1,40
08-09-2022,17.7,26.02,19.9,6.94,26.84,1.81,2.22,0.41,25.27,0.01,,0.72,1.21,29.43,94.21,37.92,170.32,1266.29,,,26,30,3,9,0,1,1,1,1,1,30
09-09-2022,20.03,26.02,16.81,8.34,24.95,2,2.36,0.45,27.91,0.03,,0.67,1,29.68,92.92,37.58,178.51,1266.29,,,26,33,3,10,1,1,1,1,1,1,33
10-09-2022,20.82,27.55,16.01,6.38,22.15,2.17,2.27,0.47,14.81,0,,0.77,1.05,29.63,95.19,38.02,195.37,1253.32,,,28,35,3,8,1,1,1,1,1,1,35
11-09-2022,20.62,27.63,14.52,5.41,19.86,2.63,3.41,0.52,14.15,0.01,,0.71,0.89,29.78,95.27,38.54,189.45,1266.29,,,28,34,4,7,1,1,1,1,1,1,34
12-09-2022,14.46,23.2,15.63,7.14,22.43,2.19,2.76,0.45,14.34,0.03,,0.63,1.1,29.52,97.17,38.5,178.64,1266.29,,,23,24,3,9,1,1,1,1,1,1,24
13-09-2022,10.07,16.76,18.29,7.17,25.46,1.59,1.95,0.43,19.17,0.02,,0.86,1.18,28.75,99.87,37.86,145.88,1266.29,,,17,17,2,9,0,1,1,1,1,1,17
14-09-2022,7.73,12.54,16.56,6.7,23.27,1.67,1.6,0.37,18.39,0.03,,0.76,1.15,28.73,98.33,37.84,190.81,1266.29,,,13,13,2,8,0,1,1,1,1,1,13
15-09-2022,8.2,18.01,15.01,6.09,21.1,1.71,2.19,0.33,15.45,0.02,,0.84,1.02,27.66,98.4,38.8,169.82,1266.29,,,18,14,3,8,0,1,1,1,1,1,18
16-09-2022,8.35,7.63,15.56,6.58,22.15,1.33,0.2,0.34,20.96,0,,0.7,1.03,26.8,99.88,36.91,115.63,1266.29,,,8,14,0,8,0,1,1,1,1,1,14
17-09-2022,9.73,,15.96,5.52,21.49,4.61,,,,0.01,,0.65,1.15,,,,,,,,0,16,0,7,1,0,1,0,1,1,16
18-09-2022,9.42,,13.84,6.39,20.23,7.17,,,,0.02,,0.78,1.02,,,,,,,,0,16,0,8,2,0,1,0,1,1,16
19-09-2022,16.05,,20.79,5.18,25.96,6.99,,,,0,,0.55,0.91,,,,,,,,0,27,0,6,2,0,1,0,1,1,27
20-09-2022,18.35,,23.57,3.7,27.24,6.8,,,,0.04,,0.87,1.26,,,,,,,,0,31,0,5,2,0,1,0,1,1,31
21-09-2022,15.51,,25.62,7.14,32.76,8.38,,,,0.01,,0.94,1.1,,,,,,,,0,26,0,9,2,0,1,0,1,1,26
22-09-2022,16.5,,18.06,12.52,30.58,10.78,,,,0.02,,0.84,1.45,,,,,,,,0,28,0,16,3,0,1,0,1,1,28
23-09-2022,16.57,28.48,18.09,9.58,27.66,11.06,17.94,0.4,20.69,0,,0.55,0.97,26.42,79.72,26.91,134.81,1266.29,,,28,28,22,12,3,1,1,1,1,1,28
24-09-2022,12.48,19.77,21.77,10.46,32.23,10.6,17.77,0.39,13.3,0,,0.6,0.89,26.56,88.07,38.12,155.82,1266.29,,,20,21,22,13,3,1,1,1,1,1,22
25-09-2022,13.75,25.27,24.07,8.99,33.06,10.36,17.73,0.43,9.08,0.02,,0.87,1.11,25.49,93.11,37.33,161.22,1266.29,,,25,23,22,11,3,1,1,1,1,1,25
26-09-2022,11.98,18.68,22.44,7.86,30.29,10.27,16.56,0.39,11.46,0.02,,0.67,1.09,25.07,93.72,36.55,178.6,1266.29,,,19,20,21,10,3,1,1,1,1,1,21
27-09-2022,11.19,21.07,23.98,6.76,30.74,10.23,16.42,0.37,9.12,0.03,,0.68,0.91,24.79,94.44,37.05,186.88,1266.29,,,21,19,21,8,3,1,1,1,1,1,21
28-09-2022,15.72,28.68,23.69,8.27,31.95,10.37,16.6,0.39,14.82,0.03,,0.88,1.08,25.37,92.13,25.9,176.3,1266.29,,,29,26,21,10,3,1,1,1,1,1,29
29-09-2022,25,42.55,22.01,8.46,30.47,10.6,16.41,0.42,12.3,0.02,,0.77,1.23,24.52,94.19,11.53,172.2,1266.29,,,43,42,21,11,3,1,1,1,1,1,43
30-09-2022,31.38,52.1,20.57,9.24,29.81,10.57,16.63,0.44,16.49,0.01,,0.77,1.31,24.51,91.01,12.63,164.33,1266.29,,,52,52,21,12,3,1,1,1,1,1,52
01-10-2022,23.48,41.7,20.58,8.56,29.14,10.73,16.54,0.43,13.73,0.02,,0.77,1.03,24.17,92.17,13.45,147.68,1266.29,1006.69,,42,39,21,11,3,1,1,1,1,1,42
02-10-2022,9.96,19.94,19.66,7.15,26.81,10.52,16.89,0.36,8.93,0.01,,0.89,0.95,23.5,90.08,16,175.41,1266.29,1006.67,,20,17,21,9,3,1,1,1,1,1,21
03-10-2022,15.74,29.16,16.03,7.81,23.84,10.65,16.07,0.4,12.39,0.01,,0.79,1.03,23.59,88.04,17.5,165.63,1266.29,1007.36,,29,26,20,10,3,1,1,1,1,1,29
04-10-2022,22.56,39.4,15.69,9.22,24.91,10.62,16.15,0.41,16.46,0.01,,0.59,1.02,23.81,90.19,21.14,154.62,1266.29,1007.15,,39,38,20,12,3,1,1,1,1,1,39
05-10-2022,29.29,43.64,18.47,9.14,27.61,10.62,16.67,0.41,18.32,0.01,,0.64,0.84,24.28,90.87,13.3,171.98,1266.29,,,44,49,21,11,3,1,1,1,1,1,49
06-10-2022,16.85,29.9,22.29,8.36,30.65,10.29,17.41,0.37,12.94,0.01,,0.55,1.03,23.93,94.35,0.55,197.84,1266.29,,,30,28,22,10,3,1,1,1,1,1,30
07-10-2022,23.54,25.44,22.96,11.63,34.59,10.21,15.86,0.49,15.87,0.01,,0.91,1.18,22.99,99.8,6.15,191.8,1261.93,1002.83,,25,39,20,15,3,1,1,1,1,1,39
08-10-2022,18.96,25.71,20.33,14.59,34.92,10.24,16.03,0.48,21.35,0.01,,0.84,1.14,23.21,96.63,21.78,135.02,1266.29,1004.44,,26,32,20,18,3,1,1,1,1,1,32
09-10-2022,15.52,27.9,24.82,10.94,35.76,9.91,17.35,0.46,12.34,0.01,,0.88,1.09,24.12,88.98,19.83,156.25,1266.29,,,28,26,22,14,2,1,1,1,1,1,28
10-10-2022,17.44,28.14,21.48,8.36,29.84,10.43,16.62,0.43,16.66,0.01,,0.79,1.07,24.05,90.75,19.98,152.87,1266.29,1007.34,,28,29,21,10,3,1,1,1,1,1,29
11-10-2022,23.62,36.93,22.69,9.13,31.81,10.61,16.64,0.46,15.41,0.02,,0.67,0.96,24.21,92.05,14.95,157.17,1266.29,1006.61,,37,39,21,11,3,1,1,1,1,1,39
12-10-2022,17.25,23.9,23.94,9.11,33.05,10.23,16.34,0.44,15.32,0.01,,0.76,1.45,23.67,94.37,18.37,182.39,1266.29,1007.3,,24,29,20,11,3,1,1,1,1,1,29
13-10-2022,21.84,31.29,23.52,8.17,31.69,10.13,16.59,0.47,12.57,0.03,,0.78,1.31,23.76,94.67,17.69,173.91,1266.29,1007.36,,31,36,21,10,3,1,1,1,1,1,36
14-10-2022,22.32,32.75,21.33,8.83,30.15,10.14,15.93,0.42,19.12,0.03,,0.88,0.99,25.11,84.27,23.38,137.95,1266.29,1006.88,,33,37,20,11,3,1,1,1,1,1,37
15-10-2022,22.07,44.05,11.12,9.51,20.62,10.56,16.96,0.45,24.37,0.04,,1.01,1.25,24.51,78.34,26.68,124.65,1266.29,1005.68,,44,37,21,12,3,1,1,1,1,1,44
16-10-2022,30.74,49.01,6.44,11.27,17.71,10.52,15.27,0.47,27.47,0,,0.76,1.25,23.63,77.37,21.01,149.75,1266.29,1007.2,,49,51,19,14,3,1,1,1,1,1,51
17-10-2022,32.5,44.88,7.2,12.64,19.85,11.44,16.5,0.51,20.96,0.03,,0.76,1.45,22.81,86.46,1.74,209.84,1266.29,1008.26,,45,54,21,16,3,1,1,1,1,1,54
18-10-2022,35.83,46.33,12.11,16.81,28.92,11.02,17.64,0.65,15.98,0.03,,0.73,1.14,22.03,91.57,0.67,203.5,1266.29,1008.49,,46,60,22,21,3,1,1,1,1,1,60
19-10-2022,32.28,44.57,13,13.9,26.91,10.57,16.91,0.64,23.73,0.01,,0.75,1.15,22.56,86.84,1.01,212.85,1266.29,1008.17,,45,54,21,17,3,1,1,1,1,1,54
20-10-2022,34.77,38.12,7.05,10.61,17.66,10.4,16.26,0.49,9.06,0,,0.7,1.23,19.6,98.85,0.33,241.55,1266.29,1009.53,,38,58,20,13,3,1,1,1,1,1,58
21-10-2022,35.55,44.14,9.4,12.2,21.6,10.5,15.94,0.52,25.7,0.03,,0.83,1.04,21.36,87.36,1.84,222.96,1266.29,1009.42,,44,59,20,15,3,1,1,1,1,1,59
22-10-2022,44.22,52.72,6.65,13.02,19.68,10.38,15.62,0.52,31.64,0.02,,0.69,0.93,20.11,82.23,2.29,170.14,1266.29,1010.83,,53,74,20,16,3,1,1,1,1,1,74
23-10-2022,46.98,60.27,6.07,11.4,17.48,10.1,13.97,0.5,27.4,0.02,,0.63,0.75,18.73,78.71,4.66,146.06,1266.29,1010.67,,60,78,17,14,3,1,1,1,1,1,78
24-10-2022,41.75,39.62,5.93,9.81,15.73,10,13.59,0.45,19.2,0.02,,0.73,0.96,17.63,85.1,5.47,162.36,1266.29,1009.78,,40,70,17,12,3,1,1,1,1,1,70
25-10-2022,58.1,69.96,4.64,11.87,16.51,10.47,15.97,0.54,30.59,0.01,,0.81,1.06,16.85,88.65,0.38,191.82,1266.29,1008.56,,70,97,20,15,3,1,1,1,1,1,97
26-10-2022,42.02,61.2,4.26,11.24,15.5,10.39,14.69,0.51,30.27,0.01,,0.74,1.06,18.23,77.65,3.67,157.43,1266.29,1010.23,,61,70,18,14,3,1,1,1,1,1,70
27-10-2022,46.24,64.41,4.12,11.33,15.45,10.3,14.16,0.51,26.34,0.02,,0.81,1.11,22.58,80.44,4.61,137.48,1266.29,1009.76,,64,77,18,14,3,1,1,1,1,1,77
28-10-2022,46.26,58.96,3.88,11.21,15.08,10.33,14.56,0.53,33.55,0.02,,0.88,0.9,26.19,77.82,3.8,148.87,1266.29,1009.39,,59,77,18,14,3,1,1,1,1,1,77
29-10-2022,44.77,62.94,6.04,11.22,17.26,10.07,13.64,0.51,30.91,0.01,,0.64,1.12,25.97,77.67,1.64,165.52,1266.29,1009.03,,63,75,17,14,3,1,1,1,1,1,75
30-10-2022,46.62,69.34,13.38,13.63,27.01,9.97,14.19,0.51,41.6,0.01,,0.77,1.1,25.6,71.13,1.67,183.97,1266.29,1009.33,,69,78,18,17,2,1,1,1,1,1,78
31-10-2022,45.78,61.88,13.72,12.27,25.98,9.89,13.8,0.55,36.12,0.03,,0.63,0.86,24.94,75.87,1.74,169.99,1266.29,1008.8,,62,76,17,15,2,1,1,1,1,1,76
01-11-2022,68.05,79.96,10.42,12.58,23.01,10.21,13.72,0.61,36.33,0.01,,0.82,1.08,22.72,78.11,1.5,163.19,1266.29,1009.63,,80,127,17,16,3,1,1,1,1,1,127
02-11-2022,76.78,95.7,14.09,13.14,27.24,10.32,14.65,0.59,39.33,0.03,,0.91,1.01,24.28,78.93,1.64,167.2,1266.29,1008.96,,96,156,18,16,3,1,1,1,1,1,156
03-11-2022,52.32,71.8,12.81,12.42,25.23,10.69,13.45,0.53,33.33,0.03,,0.91,1.1,24.33,76.69,1.69,153.88,1266.29,1008.84,,72,87,17,16,3,1,1,1,1,1,87
04-11-2022,50.18,68.45,7.58,12.67,20.26,10.83,14,0.54,29.62,0.01,,0.77,0.87,23.74,76.65,0.57,179.15,1266.29,1009.73,,68,84,18,16,3,1,1,1,1,1,84
05-11-2022,47.95,70.77,4.41,14.38,18.79,10.93,14.12,0.6,32.85,0.03,,0.82,1.03,23.68,76.33,0.6,171.96,1266.29,1010.98,,71,80,18,18,3,1,1,1,1,1,80
06-11-2022,41.61,67.91,4.03,13.34,17.38,10.99,12.17,0.54,33.75,0,,0.56,0.84,25.29,74.18,1.73,141.12,1266.29,1010.62,,68,69,15,17,3,1,1,1,1,1,69
07-11-2022,45.97,73.65,4.36,13.61,17.97,10.86,11.63,0.54,35.07,0.02,,0.59,0.9,24.42,80.47,1.54,139.16,1266.29,,,74,77,15,17,3,1,1,1,1,1,77
08-11-2022,56,84.4,6.32,13.56,19.89,10.93,12.06,0.6,35.78,0.01,,0.69,1.08,25.3,79.94,0.67,157.8,1266.29,,,84,93,15,17,3,1,1,1,1,1,93
09-11-2022,65.64,89.96,11.54,13.94,25.48,10.92,12.21,0.66,40.5,0.03,,0.66,0.82,26.09,80.1,0.73,174.82,1266.29,,,90,119,15,17,3,1,1,1,1,1,119
10-11-2022,66.89,84.1,11.2,12.34,23.53,11.35,12.81,0.62,42.89,0.01,,0.73,0.77,24.77,77.69,0.64,182.46,1266.29,1008.57,,84,123,16,15,3,1,1,1,1,1,123
11-11-2022,69.62,82.39,13.32,11.56,24.88,11.42,11.72,0.6,34.58,0.01,,0.65,0.93,24.7,80.64,0.59,154.03,1266.29,,,82,132,15,14,3,1,1,1,1,1,132
12-11-2022,80.59,102.26,14.06,12.58,26.63,11.91,11.97,0.62,42.45,0.03,,0.67,0.92,24.98,78.06,0.62,166.12,1266.29,,,102,169,15,16,3,1,1,1,1,1,169
13-11-2022,88.64,111.61,12.63,14.49,27.12,12.08,12.6,0.65,61.91,0,,0.55,0.99,25.75,70.16,0.7,171.18,1266.29,1011.22,,108,195,16,18,3,1,1,1,1,1,195
14-11-2022,105.78,130.3,13.69,15.58,29.27,12.61,12.07,0.72,50.96,0,,0.82,1,24.84,82.28,1.56,144.5,1222.19,1008.38,,120,253,15,19,3,1,1,1,1,1,253
15-11-2022,89.56,102.98,10.59,14.91,25.5,12.24,12.31,0.74,47.78,0.02,,0.7,0.97,25.26,82.06,0.68,156.75,1266.29,,,102,199,15,19,3,1,1,1,1,1,199
16-11-2022,74.69,95.16,14.65,8.51,23.16,7.28,13.12,0.61,34.27,0,,0.75,0.81,25.3,81.94,0.69,165.77,1266.29,,,95,149,16,11,2,1,1,1,1,1,149
17-11-2022,71.22,87.71,13.83,5.77,19.59,2.76,12.52,0.38,28.47,0.03,,0.59,1.01,25.89,79.2,1.84,167.07,1266.29,1008.16,,88,137,16,7,1,1,1,1,1,1,137
18-11-2022,43.47,66.62,6.94,7.77,14.71,2.28,11.14,0.3,55.3,0,,0.7,1.25,26.34,63.71,3.84,168.77,958.96,,,67,72,14,10,1,1,1,1,1,1,72
19-11-2022,55.94,83.22,7.73,9.51,17.25,2.65,11.46,0.36,59.2,0.02,,0.66,0.91,26.65,67.36,8.21,148.8,1266.29,1010.05,,83,93,14,12,1,1,1,1,1,1,93
20-11-2022,52.73,70.58,7.11,8.08,15.18,2.71,10.68,0.34,70.41,0.01,,0.58,0.96,26.77,64.87,15.79,162.25,1266.29,1008.13,,71,88,13,10,1,1,1,1,1,1,88
21-11-2022,63.6,83.14,6.29,8.16,14.46,2.9,10.12,0.39,52.33,0.01,,0.78,0.98,25.95,73.76,27.17,161.95,1266.29,1008.6,,83,112,13,10,1,1,1,1,1,1,112
22-11-2022,80.62,98.01,6.9,8.32,15.22,3.38,10.99,0.47,56.21,0.02,,0.81,0.99,25.33,77.55,16.94,147.27,1266.29,1007.94,,98,169,14,10,1,1,1,1,1,1,169
