Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),From Date,PM2.5,PM10,NO,NO2,NOx,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,O-Xylene,RH,WS,WD,SR,BP,VWS,AT,NH3,Temp,To Date,Xylene
2023-08-06,19.053,61.23583333333333,154.3405,42.58383333333333,196.9025,32.03388888888889,26.124666666666663,1.1658333333333333,31.84333333333333,0.2033333333333333,,,,0.04,0.1138333333333333,28.99,73.328,0.9378333333333332,191.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-07,23.151215277777776,60.383229166666666,181.0343055555556,51.53072916666667,232.54916666666668,11.114492753623187,25.767916666666665,1.1322569444444444,31.16739583333333,0.2326041666666666,,,,0.04,0.1433333333333333,28.99,74.62743055555556,0.9465625,197.7414930555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-08,28.18239583333333,68.7675,194.4621875,54.91552083333334,249.3636458333333,11.43518115942029,26.09927083333333,1.1808333333333334,31.72177083333333,0.405,,,,0.1793749999999999,0.416875,28.99,75.46947916666666,0.9671875,224.5475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-09,24.71427083333333,56.24395833333333,212.0918055555556,59.72951388888888,271.8123263888889,12.580243055555556,26.31927083333333,1.0104513888888889,31.505277777777778,0.3464930555555556,,,,0.11375,0.38875,28.99,74.98027777777777,0.9551041666666666,203.323125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-10,24.07836805555556,65.0121875,187.5909375,53.62732638888889,240.59125000000003,10.857826086956525,26.18670138888889,0.9850347222222222,32.1921875,0.3276388888888888,,,,0.0751388888888888,0.4173263888888889,28.99,73.53583333333334,0.928611111111111,196.7876388888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-11,23.75284090909091,73.74083333333333,188.69007246376813,44.017753623188405,232.7067028985508,11.570471014492751,25.633,0.8980072463768117,31.95134057971015,0.3133333333333333,,,,0.0480434782608695,0.3659057971014492,28.99,73.96626811594203,0.9596739130434784,195.1455434782609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-12,21.71953125,28.64828125,227.1677173913044,18.525253623188405,244.86514492753625,13.699927536231884,28.32807692307692,0.894891304347826,31.39684782608696,0.2958333333333333,,,,0.04,0.2418840579710145,28.99,73.726884057971,0.9428985507246376,190.96246376811592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-13,,,302.123125,23.24864583333333,325.3620833333333,18.5325,27.27135416666667,0.8419097222222223,31.60274305555556,0.2860069444444444,,,,0.04,0.1208680555555555,28.99,73.82121527777778,0.951736111111111,198.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-14,20.77833333333333,26.365,290.31069444444444,16.92354166666667,307.2245138888889,14.720972222222224,27.155243055555555,0.9451388888888888,31.50121527777777,0.3745138888888888,,,,0.04,0.1221180555555555,28.99,74.56972222222223,0.9463541666666666,206.3973611111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-15,19.79517857142857,34.00928571428572,341.4989930555556,10.645694444444445,352.13385416666665,15.810208333333334,27.966354166666665,0.9763888888888888,31.830659722222222,0.3614236111111111,,,,0.04,0.1994791666666666,28.99,73.69652777777777,0.9495833333333332,201.53611111111115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-16,23.32130434782609,41.18619565217392,292.9682291666667,10.125069444444444,303.07940972222224,14.372361111111111,27.74024305555556,0.9261111111111112,31.80475694444445,0.3538888888888888,,,,0.1651041666666667,0.2427083333333333,28.99,74.14145833333333,0.9419444444444444,215.3824305555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-17,19.620277777777776,45.47666666666667,242.32597222222225,9.74059027777778,252.05673611111112,12.401631944444444,26.56701388888889,0.9385416666666666,31.53930555555556,0.3689236111111111,,,,0.1531249999999999,0.4422916666666667,28.99,73.90868055555556,0.9679861111111112,206.77086805555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-18,15.0171875,41.825833333333335,252.7408333333333,9.454097222222222,262.1845486111111,13.256493055555556,26.703159722222225,0.9244791666666666,31.11763888888889,0.3323958333333333,,,,0.04,0.1081249999999999,28.99,74.74395833333334,0.9247569444444445,182.6674305555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-19,17.683645833333333,42.28395833333333,267.5398611111111,9.780694444444444,277.3075,14.329930555555556,27.40427083333333,1.031076388888889,32.85357638888889,0.4569444444444444,,,,0.0472916666666666,0.4744791666666666,28.99,77.7064236111111,0.9473958333333332,218.4102430555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-20,16.98125,45.24135416666667,305.6079513888889,10.389965277777778,315.9863888888889,17.076944444444447,27.449895833333333,0.9020486111111112,31.845381944444444,0.3003125,,,,0.04,0.0957291666666666,28.99,75.67291666666667,0.9482638888888888,208.93947916666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-21,16.616041666666668,51.39333333333334,211.65315972222223,9.950451388888888,221.59427083333333,12.125381944444444,26.080729166666668,0.9914236111111112,31.39954861111111,0.3379166666666666,,,,0.04,0.0626041666666666,28.99,74.08986111111112,0.936423611111111,214.3809375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-22,17.728645833333335,56.212291666666665,192.5511458333333,9.671770833333332,202.2125,11.216666666666669,25.86375,1.042465277777778,31.76642361111111,0.3454513888888889,,,,0.04,0.1600347222222222,28.99,72.8507986111111,0.9432638888888888,196.94819444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-23,16.501527777777778,54.52281249999999,206.8712847222222,9.419652777777776,216.2829513888889,11.928194444444443,26.05326388888889,1.0344444444444445,31.302152777777778,0.3713888888888888,,,,0.04,0.1140625,28.99,73.07072916666667,0.9303819444444444,196.3127430555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-24,15.786041666666668,47.301875,215.30833333333337,8.899895833333334,224.19104166666668,12.219375,26.18625,1.0242708333333332,31.5871875,0.3536458333333332,,,,0.04,0.0355208333333333,28.99,74.9884375,0.9528125,305.3251041666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-25,18.97786231884058,51.01086956521739,215.0899275362319,8.656304347826087,223.7372463768116,12.249891304347829,26.260181159420288,0.9968115942028986,31.508514492753623,0.3142391304347826,,,,0.04,0.03,28.99,72.4641304347826,0.962608695652174,214.0725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-26,14.428224637681158,57.81463768115942,219.39125,8.78111111111111,228.16201388888888,12.936597222222224,26.250486111111112,0.922326388888889,31.48878472222222,0.2803125,,,,0.04,0.0421874999999999,28.99,73.1842361111111,0.9336111111111112,200.4702083333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-27,18.656041666666667,69.4003125,236.2352430555556,9.326631944444443,245.5501736111111,13.253680555555556,26.52503472222222,0.9220138888888888,31.844513888888887,0.4601736111111111,,,,0.1418402777777777,0.1481597222222222,28.99,72.20253472222223,0.9410416666666668,211.3430902777777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-28,15.597499999999998,63.05885416666666,175.7360763888889,9.180208333333333,184.90746527777776,9.748298611111112,25.654479166666665,0.9630208333333332,31.562604166666663,0.3334722222222222,,,,0.04,0.0836458333333333,28.99,72.41371527777778,0.9581597222222222,209.37350694444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-29,14.681666666666668,63.180416666666666,164.78420138888887,9.1115625,173.88506944444444,9.193958333333333,25.51902777777778,1.0135069444444444,31.70236111111112,0.3417708333333333,,,,0.04,0.175625,28.99,72.62118055555555,0.9627083333333334,210.969375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-30,15.469722222222222,61.1046875,177.54180555555556,8.722395833333334,186.2543402777778,9.784270833333332,25.74496527777778,1.025798611111111,31.62767361111111,0.3100694444444444,,,,0.04,0.1046527777777777,28.99,72.96395833333334,0.9703125,205.9537847222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-31,21.64625,80.43288194444445,172.47753472222223,8.79138888888889,181.25902777777776,9.755729166666669,25.93777777777778,1.0324305555555555,32.646145833333335,0.3490625,,,,0.0501041666666666,0.1640625,28.99,72.45368055555555,0.9521527777777776,210.2461458333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-01,20.33738095238095,78.50291666666666,167.4371590909091,9.431780303030305,176.85704545454544,9.145113636363636,25.4780303030303,0.9739015151515152,32.202045454545456,0.3519318181818182,,,,0.0524242424242424,0.2109848484848484,28.99,72.53034090909091,0.9497348484848483,204.38924242424244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-02,45.92059027777778,115.59864583333332,57.09197916666667,9.985104166666668,67.07329861111111,4.895972222222222,11.2609375,0.5901041666666667,24.98204861111111,0.2825694444444444,,,,0.1614930555555555,0.2657986111111111,25.928993055555555,70.98517361111111,0.9564583333333332,196.64069444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03,28.981284722222224,95.40052083333336,153.95864583333335,8.446805555555555,162.39631944444446,9.202569444444444,21.51277777777777,0.836875,29.66423611111111,0.2470138888888888,,,,0.0711111111111111,0.0945833333333333,28.59576388888889,70.86461805555555,0.9236111111111112,191.42180555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-04,22.80836805555556,70.99166666666666,162.39930555555557,8.270451388888889,170.65725694444444,9.27951388888889,25.49829861111111,1.0477777777777777,31.812361111111112,0.3060069444444444,,,,0.0639930555555555,0.1782291666666666,28.99,75.1478125,0.9351736111111112,198.2727777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-05,15.999131944444445,42.506458333333335,176.45392361111112,8.243506944444444,184.68802083333333,9.723506944444445,25.70826388888889,1.0597222222222222,31.74461805555556,7.101631944444445,,,,0.04,0.0413541666666666,28.99,77.18083333333333,0.9365625,183.27027777777772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-06,10.166111111111112,31.512708333333336,182.49743055555555,7.894861111111111,190.3824305555556,10.011944444444444,25.77388888888889,0.9936805555555556,31.789479166666663,3.0278472222222224,,,,0.04,0.03,28.99,76.07947916666667,0.9267708333333332,171.11909722222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-07,16.222395833333334,46.596875,182.81947916666664,7.155,189.9653125,9.946145833333334,25.780104166666664,0.977013888888889,31.719131944444445,0.6288888888888889,,,,0.04,0.03,28.99,75.70454861111111,0.9247916666666668,168.9404861111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-08,16.062916666666666,49.8484375,148.8685763888889,7.270763888888889,156.12788194444445,8.392534722222221,25.2721875,1.0359027777777778,31.391111111111112,0.3192361111111111,,,,0.04,0.03,28.99,76.25277777777778,0.9211805555555556,168.3096875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,17.006354166666664,40.585625,159.01072916666666,6.993472222222223,165.99229166666666,8.986770833333333,25.452291666666667,1.1219444444444444,31.76621527777778,0.3668055555555555,,,,0.04,0.1609374999999999,28.99,77.519375,0.9399305555555556,229.19847222222225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-10,13.858804347826087,43.055978260869566,185.95291666666665,7.231597222222223,193.1742361111111,10.158541666666666,25.83878472222222,1.0557291666666666,31.46857638888889,0.3264236111111111,,,,0.04,0.0636805555555555,28.99013888888889,76.63944444444444,0.9315972222222224,203.5721875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-11,15.359895833333333,48.071979166666665,160.07121527777778,7.216944444444445,167.27774305555556,9.202013888888889,25.467291666666668,1.0866319444444443,31.7021875,0.3087847222222222,,,,0.04,0.0497916666666666,28.99,75.33583333333333,0.9291319444444444,191.2721527777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-12,24.1245,65.984,158.87453125,6.1775,165.03916666666666,9.3840625,26.28796875,1.5034895833333333,31.307135416666668,0.5530208333333333,,,,0.5581770833333333,0.6316145833333333,28.99,79.00921875,0.9589583333333334,242.27395833333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13,22.81923913043478,53.79315217391304,134.36659420289857,7.514782608695652,141.8678623188406,7.381811594202898,24.99789855072464,1.1519565217391303,32.09358695652174,0.4756884057971015,,,,0.0969565217391304,0.3603260869565217,28.99,76.0831884057971,0.9468478260869564,216.68210144927536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-14,19.440652173913044,51.26385416666667,152.1428125,6.889930555555556,159.02430555555557,9.713680555555555,25.68059027777777,0.8814930555555556,31.51048611111111,0.355173611111111,,,,0.04,0.0429166666666666,28.99,77.89,0.9307986111111112,223.22506944444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-15,11.656875,43.212916666666665,137.04427083333334,7.4724305555555555,144.50600694444444,9.301388888888887,25.690729166666667,0.7732638888888889,31.62555555555556,0.2703125,,,,0.04,0.03,28.99,77.05440972222222,0.9227083333333334,146.10975694444446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,12.793020833333337,38.21125,136.0617013888889,7.062013888888889,143.11406250000002,9.728125,25.601770833333333,0.7512847222222222,31.64850694444445,0.2565624999999999,,,,0.04,0.03,28.99,77.97805555555556,0.9155902777777776,147.8746875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-17,15.135208333333331,38.4809375,170.60868055555554,6.781527777777778,177.3787152777778,12.228784722222224,26.004791666666662,0.7649652777777778,31.62875,0.2806249999999999,,,,0.04,0.036875,28.99,77.43649305555556,0.9300347222222222,183.62791666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-18,16.578333333333333,42.49947916666667,134.17003472222223,7.197152777777777,141.3575,9.695416666666668,25.551354166666663,0.8194791666666666,31.714166666666667,0.3177083333333333,,,,0.04,0.0577083333333333,28.99,76.42086805555556,0.9377083333333333,207.14097222222225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-19,17.426666666666666,47.873020833333335,155.8248263888889,6.836944444444445,162.6524652777778,11.24375,25.77402777777778,0.784236111111111,31.805208333333336,0.3085416666666666,,,,0.04,0.03,28.99,74.82135416666667,0.9321527777777776,195.54628472222225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-20,16.51236111111111,45.6578125,123.41555555555556,7.607326388888889,131.01489583333333,8.97295138888889,25.223194444444445,0.813888888888889,32.01166666666666,0.2877777777777777,,,,0.04,0.03,28.99,74.219375,0.9312847222222222,192.22631944444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-21,17.92322916666667,49.489270833333336,123.27149305555557,7.458715277777777,130.71899305555556,9.097118055555557,25.187673611111112,0.8277083333333334,31.89211805555556,0.2888888888888889,,,,0.04,0.0365625,28.99,74.26784722222222,0.9252777777777778,176.0429513888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-22,16.2234375,45.03875,125.88732638888888,7.198680555555556,133.07472222222222,9.017881944444444,25.225555555555555,0.8003125,31.772777777777776,0.2050347222222222,,,,0.04,0.03,28.99,74.75364583333334,0.9267361111111112,181.43940972222225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-23,19.85333333333333,56.193125,115.77489583333332,7.209548611111111,122.97402777777778,8.50767361111111,25.078611111111112,0.8299305555555555,31.54954861111111,0.2502083333333333,,,,0.04,0.03,28.99,74.39927083333333,0.9345833333333332,198.37190972222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-24,22.616702898550724,60.241956521739134,149.67742424242422,6.811477272727273,156.47666666666666,11.053674242424243,25.564242424242423,0.791590909090909,31.34977272727273,0.2641287878787878,,,,0.04,0.0363636363636363,28.99,75.44166666666666,0.9478787878787878,222.6428787878788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-25,20.211979166666666,57.3953125,124.80871527777778,7.464722222222222,132.26274305555555,9.374270833333334,25.226770833333333,0.7736458333333333,31.50350694444444,0.2917361111111111,,,,0.04,0.0476041666666666,28.99,75.11746527777778,0.9300347222222222,195.0898263888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-26,19.505729166666665,58.170520833333335,132.45006944444444,6.993576388888889,139.43409722222222,9.922986111111111,25.35427083333333,0.8372222222222222,31.415069444444445,0.3030902777777778,,,,0.04,0.0359375,28.99,75.624375,0.9434375,210.4957986111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-27,14.6771875,43.2178125,125.72631944444446,7.150798611111111,132.8648263888889,9.382534722222225,25.25854166666667,0.8228472222222223,31.658784722222222,0.2853125,,,,0.04,0.03,28.99,75.53881944444444,0.941284722222222,217.69607638888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,12.0703125,40.31697916666667,116.31364583333334,6.656874999999999,122.961875,8.792847222222223,25.126840277777777,0.7977430555555555,31.504479166666663,0.1835416666666666,,,,0.04,0.03,28.99,78.08229166666666,0.9271180555555556,177.0025347222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-29,13.006944444444445,39.04614583333333,118.04364583333334,6.496180555555555,124.53166666666664,9.082916666666668,25.47559027777778,0.8379861111111112,31.58020833333333,0.2455208333333333,,,,0.04,0.03,28.99,78.65645833333333,0.9165625,176.49618055555558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,15.039347826086956,41.1775,108.2170138888889,7.319756944444445,115.52913194444444,8.415000000000001,25.18670138888889,0.8539583333333334,31.116180555555555,0.2620486111111111,,,,0.04,0.03,28.99,78.86871527777778,0.9141319444444445,150.30173611111113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-01,18.199375,51.91260416666666,135.94413194444445,7.037256944444445,142.9729513888889,10.516006944444444,25.508333333333336,0.7428819444444444,31.393090277777777,0.2113541666666666,,,,0.04,0.03,28.99,76.23427083333333,0.9094791666666668,146.5296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-02,52.35114583333333,121.3109375,44.92548611111111,10.1434375,55.066319444444446,5.285486111111111,11.203645833333333,0.5314583333333333,24.58107638888889,0.1481944444444444,,,,0.1512847222222222,0.2354861111111111,28.89784722222222,69.08871527777778,0.9471875,238.96034722222225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-03,62.565,148.88770833333334,5.1403125,7.272604166666667,12.414895833333333,7.288333333333333,6.195625,0.4504166666666667,25.18958333333333,0.4807291666666666,,,,0.790625,0.4020833333333333,25.89899305555556,69.52364583333333,0.8117361111111111,222.2854513888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-04,39.75291666666666,111.21969696969698,108.8807196969697,7.409696969696969,116.28125,9.364242424242423,21.28405303030303,0.7804545454545455,30.81128787878788,0.4537878787878787,,,,0.3109090909090909,0.3585606060606061,27.99007575757576,73.14314393939394,0.9255303030303031,215.5805681818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-05,29.324895833333333,90.25833333333333,141.1040625,7.110625,148.20385416666667,10.984583333333331,25.527291666666667,0.8644791666666666,31.57583333333333,0.5373958333333333,,,,0.0498958333333333,0.2921875,28.99,72.47031249999999,0.9309375,224.6284375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-06,31.73635416666667,90.07489583333334,110.34059027777778,8.125243055555556,118.4557986111111,8.714409722222223,25.0809375,0.9089930555555557,31.88288194444445,0.4577083333333333,,,,0.04,0.2057986111111111,28.99,74.82451388888889,0.9259722222222222,206.33520833333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-07,39.534,96.52400000000002,88.35933333333334,9.211833333333336,97.559,6.13,24.778666666666663,0.9473333333333332,31.700333333333333,0.4029999999999999,,,,0.04,0.1443333333333333,28.99,71.44216666666667,0.9071666666666668,178.50866666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-08,42.84475694444444,91.14708333333334,129.5034375,7.1663194444444445,136.6625347222222,8.673194444444444,25.309236111111108,0.8989236111111111,31.727881944444444,0.4158333333333333,,,,0.04,0.0660416666666666,28.99,75.119375,0.9145833333333332,187.2699305555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
